ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0006329,V-04,5,19.17473,72.85092,23.3,2026-06-16T06:54:00+05:30,2026-06-16T07:41:02+05:30
P-0006330,V-04,5,19.174192,72.850785,26.4,2026-06-16T06:54:10+05:30,2026-06-16T07:41:16+05:30
P-0006331,V-04,5,19.1736,72.850652,28.5,2026-06-16T06:54:20+05:30,2026-06-16T07:41:26+05:30
P-0006332,V-04,5,19.173198,72.850351,29.5,2026-06-16T06:54:30+05:30,2026-06-16T07:41:31+05:30
P-0006333,V-04,5,19.172878,72.850473,30.1,2026-06-16T06:54:40+05:30,2026-06-16T07:41:41+05:30
P-0006334,V-04,5,19.172666,72.850165,23.2,2026-06-16T06:54:50+05:30,2026-06-16T07:41:54+05:30
P-0006335,V-04,5,19.172052,72.850086,28.6,2026-06-16T06:55:00+05:30,2026-06-16T07:42:02+05:30
P-0006336,V-04,5,19.171649,72.84974,29.0,2026-06-16T06:55:10+05:30,2026-06-16T07:42:15+05:30
P-0006337,V-04,5,19.1713,72.849901,24.5,2026-06-16T06:55:20+05:30,2026-06-16T07:42:23+05:30
P-0006338,V-04,5,19.170792,72.849819,21.5,2026-06-16T06:55:30+05:30,2026-06-16T07:42:31+05:30
P-0006339,V-04,5,19.170448,72.8496,25.1,2026-06-16T06:55:40+05:30,2026-06-16T07:42:45+05:30
P-0006340,V-04,5,19.169824,72.849416,20.2,2026-06-16T06:55:50+05:30,2026-06-16T07:42:55+05:30
P-0006341,V-04,5,19.169612,72.849428,18.8,2026-06-16T06:56:00+05:30,2026-06-16T07:43:04+05:30
P-0006342,V-04,5,19.169134,72.84888,25.8,2026-06-16T06:56:10+05:30,2026-06-16T07:43:11+05:30
P-0006343,V-04,5,19.16846,72.848836,21.7,2026-06-16T06:56:20+05:30,2026-06-16T07:43:26+05:30
P-0006344,V-04,5,19.168317,72.849084,23.3,2026-06-16T06:56:30+05:30,2026-06-16T07:43:35+05:30
P-0006345,V-04,5,19.16785,72.848501,19.6,2026-06-16T06:56:40+05:30,2026-06-16T07:43:45+05:30
P-0006346,V-04,5,19.167063,72.848343,22.0,2026-06-16T06:56:50+05:30,2026-06-16T07:43:51+05:30
P-0006347,V-04,5,19.1667,72.848291,19.1,2026-06-16T06:57:00+05:30,2026-06-16T07:44:02+05:30
P-0006348,V-04,5,19.166517,72.848304,30.1,2026-06-16T06:57:10+05:30,2026-06-16T07:44:11+05:30
P-0006349,V-04,5,19.166128,72.848094,28.2,2026-06-16T06:57:20+05:30,2026-06-16T07:44:21+05:30
P-0006350,V-04,5,19.165428,72.848004,25.1,2026-06-16T06:57:30+05:30,2026-06-16T07:44:32+05:30
P-0006351,V-04,5,19.165127,72.84781,23.8,2026-06-16T06:57:40+05:30,2026-06-16T07:44:44+05:30
P-0006352,V-04,5,19.164727,72.847569,18.6,2026-06-16T06:57:50+05:30,2026-06-16T07:44:54+05:30
P-0006353,V-04,5,19.164333,72.847874,23.7,2026-06-16T06:58:00+05:30,2026-06-16T07:45:05+05:30
P-0006354,V-04,5,19.163881,72.84765,17.9,2026-06-16T06:58:10+05:30,2026-06-16T07:45:14+05:30
P-0006355,V-04,5,19.16364,72.847594,25.8,2026-06-16T06:58:20+05:30,2026-06-16T07:45:24+05:30
P-0006356,V-04,5,19.162881,72.847271,27.9,2026-06-16T06:58:30+05:30,2026-06-16T07:45:34+05:30
P-0006357,V-04,5,19.162746,72.847072,18.2,2026-06-16T06:58:40+05:30,2026-06-16T07:45:44+05:30
P-0006358,V-04,5,19.161898,72.846906,26.6,2026-06-16T06:58:50+05:30,2026-06-16T07:45:52+05:30
P-0006359,V-04,5,19.161779,72.846946,17.7,2026-06-16T06:59:00+05:30,2026-06-16T07:46:05+05:30
P-0006360,V-04,5,19.161171,72.846966,23.5,2026-06-16T06:59:10+05:30,2026-06-16T07:46:15+05:30
P-0006361,V-04,5,19.16091,72.846785,23.5,2026-06-16T06:59:20+05:30,2026-06-16T07:46:24+05:30
P-0006362,V-04,5,19.160379,72.846432,28.3,2026-06-16T06:59:30+05:30,2026-06-16T07:46:31+05:30
P-0006363,V-04,5,19.159854,72.846647,25.1,2026-06-16T06:59:40+05:30,2026-06-16T07:46:45+05:30
P-0006364,V-04,5,19.159567,72.846712,23.1,2026-06-16T06:59:50+05:30,2026-06-16T07:46:53+05:30
P-0006365,V-04,5,19.159181,72.846288,26.6,2026-06-16T07:00:00+05:30,2026-06-16T07:47:03+05:30
P-0006366,V-04,5,19.158472,72.846256,26.7,2026-06-16T07:00:10+05:30,2026-06-16T07:47:16+05:30
P-0006367,V-04,5,19.158102,72.846195,26.4,2026-06-16T07:00:20+05:30,2026-06-16T07:47:26+05:30
P-0006368,V-04,5,19.157816,72.846289,18.2,2026-06-16T07:00:30+05:30,2026-06-16T07:47:32+05:30
P-0006369,V-04,5,19.156972,72.846159,18.3,2026-06-16T07:00:40+05:30,2026-06-16T07:47:45+05:30
P-0006370,V-04,5,19.156967,72.846465,21.7,2026-06-16T07:00:50+05:30,2026-06-16T07:47:53+05:30
P-0006371,V-04,5,19.156455,72.846231,25.3,2026-06-16T07:01:00+05:30,2026-06-16T07:48:03+05:30
P-0006372,V-04,5,19.155679,72.846414,18.7,2026-06-16T07:01:10+05:30,2026-06-16T07:48:11+05:30
P-0006373,V-04,5,19.155342,72.846129,19.3,2026-06-16T07:01:20+05:30,2026-06-16T07:48:23+05:30
P-0006374,V-04,5,19.154706,72.846063,19.7,2026-06-16T07:01:30+05:30,2026-06-16T07:48:34+05:30
P-0006375,V-04,5,19.154449,72.845954,27.6,2026-06-16T07:01:40+05:30,2026-06-16T07:48:43+05:30
P-0006376,V-04,5,19.153914,72.846196,23.8,2026-06-16T07:01:50+05:30,2026-06-16T07:48:56+05:30
P-0006377,V-04,5,19.153762,72.846067,25.9,2026-06-16T07:02:00+05:30,2026-06-16T07:49:06+05:30
P-0006378,V-04,5,19.153195,72.845835,22.4,2026-06-16T07:02:10+05:30,2026-06-16T07:49:14+05:30
P-0006379,V-04,5,19.152615,72.845703,22.5,2026-06-16T07:02:20+05:30,2026-06-16T07:49:21+05:30
P-0006380,V-04,5,19.152162,72.84574,26.5,2026-06-16T07:02:30+05:30,2026-06-16T07:49:35+05:30
P-0006381,V-04,5,19.151751,72.845649,24.4,2026-06-16T07:02:40+05:30,2026-06-16T07:49:46+05:30
P-0006382,V-04,5,19.151566,72.845721,24.1,2026-06-16T07:02:50+05:30,2026-06-16T07:49:55+05:30
P-0006383,V-04,5,19.150707,72.845777,23.3,2026-06-16T07:03:00+05:30,2026-06-16T07:50:01+05:30
P-0006384,V-04,5,19.150542,72.845745,18.9,2026-06-16T07:03:10+05:30,2026-06-16T07:50:15+05:30
P-0006385,V-04,5,19.150164,72.845692,26.5,2026-06-16T07:03:20+05:30,2026-06-16T07:50:23+05:30
P-0006386,V-04,5,19.149461,72.845655,20.5,2026-06-16T07:03:30+05:30,2026-06-16T07:50:31+05:30
P-0006387,V-04,5,19.148881,72.845614,23.3,2026-06-16T07:03:40+05:30,2026-06-16T07:50:46+05:30
P-0006388,V-04,5,19.148509,72.84574,25.2,2026-06-16T07:03:50+05:30,2026-06-16T07:50:51+05:30
P-0006389,V-04,5,19.148173,72.845433,23.0,2026-06-16T07:04:00+05:30,2026-06-16T07:51:02+05:30
P-0006390,V-04,5,19.14794,72.845385,25.2,2026-06-16T07:04:10+05:30,2026-06-16T07:51:11+05:30
P-0006391,V-04,5,19.147113,72.845153,16.1,2026-06-16T07:04:20+05:30,2026-06-16T07:51:23+05:30
P-0006392,V-04,5,19.147059,72.845393,26.2,2026-06-16T07:04:30+05:30,2026-06-16T07:51:36+05:30
P-0006393,V-04,5,19.146622,72.845512,23.0,2026-06-16T07:04:40+05:30,2026-06-16T07:51:41+05:30
P-0006394,V-04,5,19.145831,72.845161,18.4,2026-06-16T07:04:50+05:30,2026-06-16T07:51:54+05:30
P-0006395,V-04,5,19.145588,72.845373,25.9,2026-06-16T07:05:00+05:30,2026-06-16T07:52:05+05:30
P-0006396,V-04,5,19.145248,72.845141,24.7,2026-06-16T07:05:10+05:30,2026-06-16T07:52:16+05:30
P-0006397,V-04,5,19.144583,72.84517,16.9,2026-06-16T07:05:20+05:30,2026-06-16T07:52:22+05:30
P-0006398,V-04,5,19.14417,72.844943,19.9,2026-06-16T07:05:30+05:30,2026-06-16T07:52:34+05:30
P-0006399,V-04,5,19.143886,72.844849,18.6,2026-06-16T07:05:40+05:30,2026-06-16T07:52:43+05:30
P-0006400,V-04,5,19.143329,72.844786,18.5,2026-06-16T07:05:50+05:30,2026-06-16T07:52:56+05:30
P-0006401,V-04,5,19.142541,72.845086,16.6,2026-06-16T07:06:00+05:30,2026-06-16T07:53:01+05:30
P-0006402,V-04,5,19.142517,72.84473,19.2,2026-06-16T07:06:10+05:30,2026-06-16T07:53:14+05:30
P-0006403,V-04,5,19.141747,72.844871,22.2,2026-06-16T07:06:20+05:30,2026-06-16T07:53:24+05:30
P-0006404,V-04,5,19.141283,72.845025,26.0,2026-06-16T07:06:30+05:30,2026-06-16T07:53:32+05:30
P-0006405,V-04,5,19.140816,72.844968,20.0,2026-06-16T07:06:40+05:30,2026-06-16T07:53:44+05:30
P-0006406,V-04,5,19.14049,72.844901,24.9,2026-06-16T07:06:50+05:30,2026-06-16T07:53:54+05:30
P-0006407,V-04,5,19.139976,72.844686,25.5,2026-06-16T07:07:00+05:30,2026-06-16T07:54:05+05:30
P-0006408,V-04,5,19.139471,72.844626,17.5,2026-06-16T07:07:10+05:30,2026-06-16T07:54:16+05:30
P-0006409,V-04,5,19.13914,72.844718,21.4,2026-06-16T07:07:20+05:30,2026-06-16T07:54:22+05:30
P-0006410,V-04,5,19.1389,72.844367,22.8,2026-06-16T07:07:30+05:30,2026-06-16T07:54:36+05:30
P-0006411,V-04,5,19.138397,72.844617,19.4,2026-06-16T07:07:40+05:30,2026-06-16T07:54:43+05:30
P-0006412,V-04,5,19.137581,72.844487,20.7,2026-06-16T07:07:50+05:30,2026-06-16T07:54:53+05:30
P-0006413,V-04,5,19.137401,72.844653,25.4,2026-06-16T07:08:00+05:30,2026-06-16T07:55:04+05:30
P-0006414,V-04,5,19.136917,72.844343,24.6,2026-06-16T07:08:10+05:30,2026-06-16T07:55:11+05:30
P-0006415,V-04,5,19.13666,72.844376,22.5,2026-06-16T07:08:20+05:30,2026-06-16T07:55:23+05:30
P-0006416,V-04,5,19.136068,72.844391,18.6,2026-06-16T07:08:30+05:30,2026-06-16T07:55:33+05:30
P-0006417,V-04,5,19.135616,72.844334,18.1,2026-06-16T07:08:40+05:30,2026-06-16T07:55:43+05:30
P-0006418,V-04,5,19.135318,72.844143,21.0,2026-06-16T07:08:50+05:30,2026-06-16T07:55:55+05:30
P-0006419,V-04,5,19.1348,72.844541,17.7,2026-06-16T07:09:00+05:30,2026-06-16T07:56:05+05:30
P-0006420,V-04,5,19.134232,72.844341,25.0,2026-06-16T07:09:10+05:30,2026-06-16T07:56:15+05:30
P-0006421,V-04,5,19.133673,72.844487,17.3,2026-06-16T07:09:20+05:30,2026-06-16T07:56:24+05:30
P-0006422,V-04,5,19.133158,72.844416,16.2,2026-06-16T07:09:30+05:30,2026-06-16T07:56:31+05:30
P-0006423,V-04,5,19.132927,72.844648,13.9,2026-06-16T07:09:40+05:30,2026-06-16T07:56:45+05:30
P-0006424,V-04,5,19.132382,72.844309,18.0,2026-06-16T07:09:50+05:30,2026-06-16T07:56:51+05:30
P-0006425,V-04,5,19.13192,72.844726,18.5,2026-06-16T07:10:00+05:30,2026-06-16T07:57:03+05:30
P-0006426,V-04,5,19.13132,72.844673,23.5,2026-06-16T07:10:10+05:30,2026-06-16T07:57:12+05:30
P-0006427,V-04,5,19.130968,72.844717,16.0,2026-06-16T07:10:20+05:30,2026-06-16T07:57:25+05:30
P-0006428,V-04,5,19.130818,72.844625,14.3,2026-06-16T07:10:30+05:30,2026-06-16T07:57:35+05:30
P-0006429,V-04,5,19.129894,72.844812,22.3,2026-06-16T07:10:40+05:30,2026-06-16T07:57:46+05:30
P-0006430,V-04,5,19.129592,72.844776,20.7,2026-06-16T07:10:50+05:30,2026-06-16T07:57:53+05:30
P-0006431,V-04,5,19.129115,72.844513,18.3,2026-06-16T07:11:00+05:30,2026-06-16T07:58:04+05:30
P-0006432,V-04,5,19.128965,72.844762,21.2,2026-06-16T07:11:10+05:30,2026-06-16T07:58:15+05:30
P-0006433,V-04,5,19.128185,72.844663,22.8,2026-06-16T07:11:20+05:30,2026-06-16T07:58:21+05:30
P-0006434,V-04,5,19.12782,72.844928,20.7,2026-06-16T07:11:30+05:30,2026-06-16T07:58:36+05:30
P-0006435,V-04,5,19.127287,72.845087,19.3,2026-06-16T07:11:40+05:30,2026-06-16T07:58:46+05:30
P-0006436,V-04,5,19.127083,72.844963,16.9,2026-06-16T07:11:50+05:30,2026-06-16T07:58:52+05:30
P-0006437,V-04,5,19.126387,72.845075,20.9,2026-06-16T07:12:00+05:30,2026-06-16T07:59:03+05:30
P-0006438,V-04,5,19.126071,72.844991,15.1,2026-06-16T07:12:10+05:30,2026-06-16T07:59:14+05:30
P-0006439,V-04,5,19.125418,72.845157,18.4,2026-06-16T07:12:20+05:30,2026-06-16T07:59:26+05:30
P-0006440,V-04,5,19.125102,72.845065,12.9,2026-06-16T07:12:30+05:30,2026-06-16T07:59:35+05:30
P-0006441,V-04,5,19.124561,72.845242,22.7,2026-06-16T07:12:40+05:30,2026-06-16T07:59:45+05:30
P-0006442,V-04,5,19.124085,72.845026,22.0,2026-06-16T07:12:50+05:30,2026-06-16T07:59:54+05:30
P-0006443,V-04,5,19.123873,72.845072,17.1,2026-06-16T07:13:00+05:30,2026-06-16T08:00:02+05:30
P-0006444,V-04,5,19.123511,72.84506,16.6,2026-06-16T07:13:10+05:30,2026-06-16T08:00:11+05:30
P-0006445,V-04,5,19.122788,72.844996,12.9,2026-06-16T07:13:20+05:30,2026-06-16T08:00:21+05:30
P-0006446,V-04,5,19.122403,72.84525,17.2,2026-06-16T07:13:30+05:30,2026-06-16T08:00:35+05:30
P-0006447,V-04,5,19.122034,72.845006,18.4,2026-06-16T07:13:40+05:30,2026-06-16T08:00:41+05:30
P-0006448,V-04,5,19.121509,72.845409,22.5,2026-06-16T07:13:50+05:30,2026-06-16T08:00:53+05:30
P-0006449,V-04,5,19.120856,72.84504,16.6,2026-06-16T07:14:00+05:30,2026-06-16T08:01:06+05:30
P-0006450,V-04,5,19.120467,72.845404,15.9,2026-06-16T07:14:10+05:30,2026-06-16T08:01:14+05:30
P-0006451,V-04,5,19.120293,72.84555,15.4,2026-06-16T07:14:20+05:30,2026-06-16T08:01:23+05:30
P-0006452,V-04,5,19.119626,72.845247,18.1,2026-06-16T07:14:30+05:30,2026-06-16T08:01:33+05:30
P-0006453,V-04,5,19.119067,72.845585,14.8,2026-06-16T07:14:40+05:30,2026-06-16T08:01:45+05:30
P-0006454,V-04,5,19.118717,72.845561,23.9,2026-06-16T07:14:50+05:30,2026-06-16T08:01:55+05:30
P-0006455,V-04,5,19.118416,72.845519,20.0,2026-06-16T07:15:00+05:30,2026-06-16T08:02:06+05:30
P-0006456,V-04,5,19.117991,72.845602,18.6,2026-06-16T07:15:10+05:30,2026-06-16T08:02:13+05:30
P-0006457,V-04,5,19.117662,72.845544,14.1,2026-06-16T07:15:20+05:30,2026-06-16T08:02:26+05:30
P-0006458,V-04,5,19.117155,72.845716,13.6,2026-06-16T07:15:30+05:30,2026-06-16T08:02:35+05:30
P-0006459,V-04,5,19.116607,72.845453,24.2,2026-06-16T07:15:40+05:30,2026-06-16T08:02:42+05:30
P-0006460,V-04,5,19.115939,72.84572,13.9,2026-06-16T07:15:50+05:30,2026-06-16T08:02:56+05:30
P-0006461,V-04,5,19.115924,72.845565,19.1,2026-06-16T07:16:00+05:30,2026-06-16T08:03:02+05:30
P-0006462,V-04,5,19.115074,72.845818,18.8,2026-06-16T07:16:10+05:30,2026-06-16T08:03:13+05:30
P-0006463,V-04,5,19.114573,72.845834,17.3,2026-06-16T07:16:20+05:30,2026-06-16T08:03:22+05:30
P-0006464,V-04,5,19.114085,72.845532,23.4,2026-06-16T07:16:30+05:30,2026-06-16T08:03:36+05:30
P-0006465,V-04,5,19.11398,72.845833,22.2,2026-06-16T07:16:40+05:30,2026-06-16T08:03:45+05:30
P-0006466,V-04,5,19.113535,72.845909,16.6,2026-06-16T07:16:50+05:30,2026-06-16T08:03:56+05:30
P-0006467,V-04,5,19.112899,72.845571,23.9,2026-06-16T07:17:00+05:30,2026-06-16T08:04:01+05:30
P-0006468,V-04,5,19.112677,72.845852,18.8,2026-06-16T07:17:10+05:30,2026-06-16T08:04:14+05:30
P-0006469,V-04,5,19.111963,72.845693,21.6,2026-06-16T07:17:20+05:30,2026-06-16T08:04:23+05:30
P-0006470,V-04,5,19.111495,72.846025,21.3,2026-06-16T07:17:30+05:30,2026-06-16T08:04:33+05:30
P-0006471,V-04,5,19.111416,72.845936,18.3,2026-06-16T07:17:40+05:30,2026-06-16T08:04:46+05:30
P-0006472,V-04,5,19.110651,72.845508,17.9,2026-06-16T07:17:50+05:30,2026-06-16T08:04:54+05:30
P-0006473,V-04,5,19.110434,72.845532,22.3,2026-06-16T07:18:00+05:30,2026-06-16T08:05:03+05:30
P-0006474,V-04,5,19.109873,72.84559,14.5,2026-06-16T07:18:10+05:30,2026-06-16T08:05:16+05:30
P-0006475,V-04,5,19.109367,72.845535,13.6,2026-06-16T07:18:20+05:30,2026-06-16T08:05:23+05:30
P-0006476,V-04,5,19.108971,72.845291,19.4,2026-06-16T07:18:30+05:30,2026-06-16T08:05:36+05:30
P-0006477,V-04,5,19.108447,72.845186,21.1,2026-06-16T07:18:40+05:30,2026-06-16T08:05:42+05:30
P-0006478,V-04,5,19.10797,72.845137,14.9,2026-06-16T07:18:50+05:30,2026-06-16T08:05:51+05:30
P-0006479,V-04,5,19.10778,72.845024,12.6,2026-06-16T07:19:00+05:30,2026-06-16T08:06:02+05:30
P-0006480,V-04,5,19.107136,72.845236,21.7,2026-06-16T07:19:10+05:30,2026-06-16T08:06:13+05:30
P-0006481,V-04,5,19.106655,72.844867,23.1,2026-06-16T07:19:20+05:30,2026-06-16T08:06:22+05:30
P-0006482,V-04,5,19.106457,72.845054,17.0,2026-06-16T07:19:30+05:30,2026-06-16T08:06:33+05:30
P-0006483,V-04,5,19.105819,72.844923,16.6,2026-06-16T07:19:40+05:30,2026-06-16T08:06:41+05:30
P-0006484,V-04,5,19.105478,72.844569,12.1,2026-06-16T07:19:50+05:30,2026-06-16T08:06:56+05:30
P-0006485,V-04,5,19.104867,72.844655,22.9,2026-06-16T07:20:00+05:30,2026-06-16T08:07:05+05:30
P-0006486,V-04,5,19.104629,72.84462,18.1,2026-06-16T07:20:10+05:30,2026-06-16T08:07:13+05:30
P-0006487,V-04,5,19.104171,72.84437,14.6,2026-06-16T07:20:20+05:30,2026-06-16T08:07:21+05:30
P-0006488,V-04,5,19.103704,72.844525,12.8,2026-06-16T07:20:30+05:30,2026-06-16T08:07:33+05:30
P-0006489,V-04,5,19.103305,72.844069,16.0,2026-06-16T07:20:40+05:30,2026-06-16T08:07:43+05:30
P-0006490,V-04,5,19.102784,72.844352,18.1,2026-06-16T07:20:50+05:30,2026-06-16T08:07:52+05:30
P-0006491,V-04,5,19.102035,72.84398,20.8,2026-06-16T07:21:00+05:30,2026-06-16T08:08:01+05:30
P-0006492,V-04,5,19.101757,72.844139,19.4,2026-06-16T07:21:10+05:30,2026-06-16T08:08:16+05:30
P-0006493,V-04,5,19.101159,72.843858,16.5,2026-06-16T07:21:20+05:30,2026-06-16T08:08:25+05:30
P-0006494,V-04,5,19.100921,72.843678,19.7,2026-06-16T07:21:30+05:30,2026-06-16T08:08:32+05:30
P-0006495,V-04,5,19.100406,72.843981,15.8,2026-06-16T07:21:40+05:30,2026-06-16T08:08:45+05:30
P-0006496,V-04,5,19.100082,72.843539,16.2,2026-06-16T07:21:50+05:30,2026-06-16T08:08:55+05:30
P-0006497,V-04,5,19.099352,72.843622,18.0,2026-06-16T07:22:00+05:30,2026-06-16T08:09:01+05:30
P-0006498,V-04,5,19.099052,72.843259,17.9,2026-06-16T07:22:10+05:30,2026-06-16T08:09:12+05:30
P-0006499,V-04,5,19.09867,72.843454,22.6,2026-06-16T07:22:20+05:30,2026-06-16T08:09:26+05:30
P-0006500,V-04,5,19.098423,72.843267,15.7,2026-06-16T07:22:30+05:30,2026-06-16T08:09:33+05:30
P-0006501,V-04,5,19.097969,72.843309,20.2,2026-06-16T07:22:40+05:30,2026-06-16T08:09:41+05:30
P-0006502,V-04,5,19.097416,72.843086,21.7,2026-06-16T07:22:50+05:30,2026-06-16T08:09:53+05:30
P-0006503,V-04,5,19.096913,72.843054,20.2,2026-06-16T07:23:00+05:30,2026-06-16T08:10:04+05:30
P-0006504,V-04,5,19.096605,72.842866,23.6,2026-06-16T07:23:10+05:30,2026-06-16T08:10:16+05:30
P-0006505,V-04,5,19.096248,72.843073,13.2,2026-06-16T07:23:20+05:30,2026-06-16T08:10:24+05:30
P-0006506,V-04,5,19.095838,72.843061,16.4,2026-06-16T07:23:30+05:30,2026-06-16T08:10:36+05:30
P-0006507,V-04,5,19.095309,72.842659,19.0,2026-06-16T07:23:40+05:30,2026-06-16T08:10:41+05:30
P-0006508,V-04,5,19.09459,72.842787,12.8,2026-06-16T07:23:50+05:30,2026-06-16T08:10:56+05:30
P-0006509,V-04,5,19.094142,72.84267,17.0,2026-06-16T07:24:00+05:30,2026-06-16T08:11:03+05:30
P-0006510,V-04,5,19.09379,72.842545,17.7,2026-06-16T07:24:10+05:30,2026-06-16T08:11:13+05:30
P-0006511,V-04,5,19.093528,72.842224,13.8,2026-06-16T07:24:20+05:30,2026-06-16T08:11:25+05:30
P-0006512,V-04,5,19.093011,72.842126,15.1,2026-06-16T07:24:30+05:30,2026-06-16T08:11:32+05:30
P-0006513,V-04,5,19.092717,72.842309,13.6,2026-06-16T07:24:40+05:30,2026-06-16T08:11:42+05:30
P-0006514,V-04,5,19.091953,72.842314,19.7,2026-06-16T07:24:50+05:30,2026-06-16T08:11:55+05:30
P-0006515,V-04,5,19.091469,72.841898,12.6,2026-06-16T07:25:00+05:30,2026-06-16T08:12:04+05:30
P-0006516,V-04,5,19.090987,72.842054,18.7,2026-06-16T07:25:10+05:30,2026-06-16T08:12:12+05:30
P-0006517,V-04,5,19.090683,72.84154,21.8,2026-06-16T07:25:20+05:30,2026-06-16T08:12:23+05:30
P-0006518,V-04,5,19.090151,72.841741,17.7,2026-06-16T07:25:30+05:30,2026-06-16T08:12:32+05:30
P-0006519,V-04,5,19.089937,72.841559,16.2,2026-06-16T07:25:40+05:30,2026-06-16T08:12:41+05:30
P-0006520,V-04,5,19.089442,72.841557,13.5,2026-06-16T07:25:50+05:30,2026-06-16T08:12:53+05:30
P-0006521,V-04,5,19.089082,72.841431,13.1,2026-06-16T07:26:00+05:30,2026-06-16T08:13:06+05:30
P-0006522,V-04,5,19.088674,72.84109,17.6,2026-06-16T07:26:10+05:30,2026-06-16T08:13:14+05:30
P-0006523,V-04,5,19.088182,72.841318,12.9,2026-06-16T07:26:20+05:30,2026-06-16T08:13:21+05:30
P-0006524,V-04,5,19.087877,72.841058,20.8,2026-06-16T07:26:30+05:30,2026-06-16T08:13:36+05:30
P-0006525,V-04,5,19.087387,72.841017,20.0,2026-06-16T07:26:40+05:30,2026-06-16T08:13:44+05:30
P-0006526,V-04,5,19.086587,72.840616,20.2,2026-06-16T07:26:50+05:30,2026-06-16T08:13:56+05:30
P-0006527,V-04,5,19.086328,72.840425,13.3,2026-06-16T07:27:00+05:30,2026-06-16T08:14:03+05:30
P-0006528,V-04,5,19.085799,72.840504,14.6,2026-06-16T07:27:10+05:30,2026-06-16T08:14:14+05:30
P-0006529,V-04,5,19.085467,72.840381,14.6,2026-06-16T07:27:20+05:30,2026-06-16T08:14:21+05:30
P-0006530,V-04,5,19.085002,72.840443,17.4,2026-06-16T07:27:30+05:30,2026-06-16T08:14:35+05:30
P-0006531,V-04,5,19.08444,72.840217,14.1,2026-06-16T07:27:40+05:30,2026-06-16T08:14:44+05:30
P-0006532,V-04,5,19.084118,72.840023,19.2,2026-06-16T07:27:50+05:30,2026-06-16T08:14:56+05:30
P-0006533,V-04,5,19.083486,72.839757,14.7,2026-06-16T07:28:00+05:30,2026-06-16T08:15:03+05:30
P-0006534,V-04,5,19.083518,72.839923,12.9,2026-06-16T07:28:10+05:30,2026-06-16T08:15:15+05:30
P-0006535,V-04,5,19.083073,72.839817,22.5,2026-06-16T07:28:20+05:30,2026-06-16T08:15:25+05:30
P-0006536,V-04,5,19.08217,72.83941,20.7,2026-06-16T07:28:30+05:30,2026-06-16T08:15:31+05:30
P-0006537,V-04,5,19.08196,72.839781,24.2,2026-06-16T07:28:40+05:30,2026-06-16T08:15:43+05:30
P-0006538,V-04,5,19.081491,72.83921,19.3,2026-06-16T07:28:50+05:30,2026-06-16T08:15:52+05:30
P-0006539,V-04,5,19.080992,72.839376,24.1,2026-06-16T07:29:00+05:30,2026-06-16T08:16:06+05:30
P-0006540,V-04,5,19.080551,72.839146,17.6,2026-06-16T07:29:10+05:30,2026-06-16T08:16:16+05:30
P-0006541,V-04,5,19.080098,72.839319,17.8,2026-06-16T07:29:20+05:30,2026-06-16T08:16:22+05:30
P-0006542,V-04,5,19.079935,72.839177,18.1,2026-06-16T07:29:30+05:30,2026-06-16T08:16:36+05:30
P-0006543,V-04,5,19.079314,72.838766,15.9,2026-06-16T07:29:40+05:30,2026-06-16T08:16:46+05:30
P-0006544,V-04,5,19.079081,72.838896,14.6,2026-06-16T07:29:50+05:30,2026-06-16T08:16:54+05:30
P-0006545,V-04,5,19.078434,72.838654,21.2,2026-06-16T07:30:00+05:30,2026-06-16T08:17:02+05:30
P-0006546,V-04,5,19.077847,72.838316,24.4,2026-06-16T07:30:10+05:30,2026-06-16T08:17:15+05:30
P-0006547,V-04,5,19.077439,72.838664,14.7,2026-06-16T07:30:20+05:30,2026-06-16T08:17:26+05:30
P-0006548,V-04,5,19.077186,72.838294,23.7,2026-06-16T07:30:30+05:30,2026-06-16T08:17:36+05:30
P-0006549,V-04,5,19.076931,72.838208,23.6,2026-06-16T07:30:40+05:30,2026-06-16T08:17:45+05:30
P-0006550,V-04,5,19.07648,72.838341,18.2,2026-06-16T07:30:50+05:30,2026-06-16T08:17:52+05:30
P-0006551,V-04,5,19.07592,72.838195,14.8,2026-06-16T07:31:00+05:30,2026-06-16T08:18:05+05:30
P-0006552,V-04,5,19.075138,72.837717,21.8,2026-06-16T07:31:10+05:30,2026-06-16T08:18:14+05:30
P-0006553,V-04,5,19.074931,72.837602,15.0,2026-06-16T07:31:20+05:30,2026-06-16T08:18:24+05:30
P-0006554,V-04,5,19.074261,72.837428,16.1,2026-06-16T07:31:30+05:30,2026-06-16T08:18:33+05:30
P-0006555,V-04,5,19.074255,72.837636,25.0,2026-06-16T07:31:40+05:30,2026-06-16T08:18:46+05:30
P-0006556,V-04,5,19.073856,72.837489,14.0,2026-06-16T07:31:50+05:30,2026-06-16T08:18:54+05:30
P-0006557,V-04,5,19.073352,72.837125,14.1,2026-06-16T07:32:00+05:30,2026-06-16T08:19:02+05:30
P-0006558,V-04,5,19.072889,72.837375,18.6,2026-06-16T07:32:10+05:30,2026-06-16T08:19:14+05:30
P-0006559,V-04,5,19.072218,72.836961,19.4,2026-06-16T07:32:20+05:30,2026-06-16T08:19:26+05:30
P-0006560,V-04,5,19.071709,72.837045,17.1,2026-06-16T07:32:30+05:30,2026-06-16T08:19:35+05:30
